Date,USD (PM)
18-09-1980,672
17-09-1980,673
16-09-1980,668
15-09-1980,666.5
12-09-1980,685.5
11-09-1980,674
10-09-1980,686.5
09-09-1980,670.5
08-09-1980,672
05-09-1980,651
04-09-1980,647.25
03-09-1980,636.75
02-09-1980,640
01-09-1980,628.75
29-08-1980,631.25
28-08-1980,635.3
27-08-1980,633.85
26-08-1980,628.85
22-08-1980,639.2
21-08-1980,645.25
20-08-1980,634.75
19-08-1980,624
18-08-1980,612.25
15-08-1980,624.5
14-08-1980,626
13-08-1980,615.25
12-08-1980,605
11-08-1980,617
08-08-1980,630
07-08-1980,629.5
06-08-1980,627.75
05-08-1980,630.5
04-08-1980,630.75
01-08-1980,622
31-07-1980,614.25
30-07-1980,629
29-07-1980,646.75
28-07-1980,643.5
25-07-1980,651.75
24-07-1980,643
23-07-1980,631.25
22-07-1980,613
21-07-1980,617.5
18-07-1980,606
17-07-1980,627.25
16-07-1980,624.75
15-07-1980,619.5
14-07-1980,650
11-07-1980,667
10-07-1980,656.5
09-07-1980,671
08-07-1980,687.5
07-07-1980,667.5
04-07-1980,666.5
03-07-1980,663.5
02-07-1980,661.5
01-07-1980,660
30-06-1980,653.5
27-06-1980,637.5
26-06-1980,624.5
25-06-1980,622.5
24-06-1980,603
23-06-1980,596.5
20-06-1980,602.9
19-06-1980,599
18-06-1980,602.5
17-06-1980,591.75
16-06-1980,595
13-06-1980,608.4
12-06-1980,590
11-06-1980,596
10-06-1980,604
09-06-1980,623.75
06-06-1980,597
05-06-1980,581.75
04-06-1980,571.5
03-06-1980,552.5
02-06-1980,561.5
30-05-1980,535.5
29-05-1980,519.6
28-05-1980,526.5
27-05-1980,514.8
23-05-1980,511.25
22-05-1980,501
21-05-1980,513.5
20-05-1980,507.75
19-05-1980,513.75
16-05-1980,516.5
15-05-1980,517
14-05-1980,525
13-05-1980,512
12-05-1980,513.25
09-05-1980,508.25
08-05-1980,515.75
07-05-1980,510
06-05-1980,512.5
02-05-1980,512.5
01-05-1980,490
30-04-1980,518
29-04-1980,513.75
28-04-1980,524.25
25-04-1980,551.5
24-04-1980,515.7
23-04-1980,506.5
22-04-1980,502.4
21-04-1980,506
18-04-1980,515.6
17-04-1980,513
16-04-1980,520
15-04-1980,497.5
14-04-1980,529.75
11-04-1980,530.5
10-04-1980,526
09-04-1980,554
08-04-1980,528
03-04-1980,485.75
02-04-1980,500.5
01-04-1980,509.5
31-03-1980,494.5
28-03-1980,490
27-03-1980,485.25
26-03-1980,507.5
25-03-1980,547.25
24-03-1980,558.25
21-03-1980,525
20-03-1980,561
19-03-1980,527
18-03-1980,481.5
17-03-1980,484
14-03-1980,523
13-03-1980,556.5
12-03-1980,585.7
11-03-1980,570.25
10-03-1980,585
07-03-1980,609
06-03-1980,626
05-03-1980,643.5
04-03-1980,631.25
03-03-1980,633.75
29-02-1980,637
28-02-1980,646
27-02-1980,636
26-02-1980,642.25
25-02-1980,616.5
22-02-1980,630
21-02-1980,665
20-02-1980,606
19-02-1980,652.25
18-02-1980,661.5
15-02-1980,667
14-02-1980,682
13-02-1980,696.75
12-02-1980,694.5
11-02-1980,710.5
08-02-1980,692
07-02-1980,699.25
06-02-1980,709
05-02-1980,682
04-02-1980,669.75
01-02-1980,676.5
31-01-1980,653
30-01-1980,691
29-01-1980,674.25
28-01-1980,624
25-01-1980,668
24-01-1980,717
23-01-1980,695
22-01-1980,737.5
21-01-1980,850
18-01-1980,835
17-01-1980,750
16-01-1980,760
15-01-1980,684
14-01-1980,660
11-01-1980,623
10-01-1980,602.85
09-01-1980,607.2
08-01-1980,610
07-01-1980,633.5
04-01-1980,588
03-01-1980,634
02-01-1980,559.5
31-12-1979,
28-12-1979,512
27-12-1979,
24-12-1979,
21-12-1979,473.1
20-12-1979,471.5
19-12-1979,488.5
18-12-1979,477.75
17-12-1979,469.5
14-12-1979,456.8
13-12-1979,458.8
12-12-1979,446.25
11-12-1979,445.5
10-12-1979,431.15
07-12-1979,430.4
06-12-1979,433.75
05-12-1979,426.4
04-12-1979,431.2
03-12-1979,428.75
30-11-1979,415.65
29-11-1979,411.7
28-11-1979,411.2
27-11-1979,393.75
26-11-1979,395.25
23-11-1979,392
22-11-1979,393.15
21-11-1979,396.15
20-11-1979,387.75
19-11-1979,389.85
16-11-1979,390.35
15-11-1979,386
14-11-1979,390
13-11-1979,387.2
12-11-1979,393.25
09-11-1979,389.5
08-11-1979,389.5
07-11-1979,395
06-11-1979,384.3
05-11-1979,381
02-11-1979,372.8
01-11-1979,378.5
31-10-1979,382
30-10-1979,377.6
29-10-1979,374
26-10-1979,375
25-10-1979,391.8
24-10-1979,395
23-10-1979,385
22-10-1979,392
19-10-1979,393
18-10-1979,380.5
17-10-1979,386
16-10-1979,394.25
15-10-1979,402.9
12-10-1979,395
11-10-1979,401.5
10-10-1979,413
09-10-1979,385.8
08-10-1979,372
05-10-1979,385
04-10-1979,384
03-10-1979,402
02-10-1979,426
01-10-1979,414.75
28-09-1979,397.25
27-09-1979,395.5
26-09-1979,373.75
25-09-1979,376.7
24-09-1979,380.4
21-09-1979,369
20-09-1979,380
19-09-1979,369
18-09-1979,375.75
17-09-1979,351.75
14-09-1979,345.8
13-09-1979,332.95
12-09-1979,337.1
11-09-1979,339.5
10-09-1979,336.3
07-09-1979,329.15
06-09-1979,335.5
05-09-1979,329
04-09-1979,325
03-09-1979,322.9
31-08-1979,315.1
30-08-1979,319.15
29-08-1979,315.2
28-08-1979,316.75
24-08-1979,314.75
23-08-1979,310.05
22-08-1979,311
21-08-1979,300.5
20-08-1979,298.75
17-08-1979,300.55
16-08-1979,297.85
15-08-1979,301.85
14-08-1979,292
13-08-1979,298.75
10-08-1979,303.75
09-08-1979,297.1
08-08-1979,289
07-08-1979,285.1
06-08-1979,282.7
03-08-1979,286.5
02-08-1979,291.5
01-08-1979,290.1
31-07-1979,296.45
30-07-1979,301.4
27-07-1979,305.8
26-07-1979,305.2
25-07-1979,303.35
24-07-1979,305.25
23-07-1979,304.9
20-07-1979,298.75
19-07-1979,299.15
18-07-1979,302.15
17-07-1979,296.3
16-07-1979,292.8
13-07-1979,287.45
12-07-1979,290.75
11-07-1979,290.3
10-07-1979,290.5
09-07-1979,287.85
06-07-1979,290.25
05-07-1979,288.25
04-07-1979,283.5
03-07-1979,281.35
02-07-1979,282.5
29-06-1979,277.5
28-06-1979,275.9
27-06-1979,281.8
26-06-1979,281.45
25-06-1979,283.85
22-06-1979,283.45
21-06-1979,282.3
20-06-1979,281.35
19-06-1979,280.3
18-06-1979,278
15-06-1979,280
14-06-1979,279
13-06-1979,276.6
12-06-1979,277.75
11-06-1979,282.35
08-06-1979,280
07-06-1979,276.05
06-06-1979,280
05-06-1979,274.75
04-06-1979,272.9
01-06-1979,275.1
31-05-1979,274.6
30-05-1979,270.25
29-05-1979,273.8
25-05-1979,270.6
24-05-1979,263.75
23-05-1979,264.15
22-05-1979,265.4
21-05-1979,262
18-05-1979,256.4
17-05-1979,256.8
16-05-1979,256.5
15-05-1979,255.5
14-05-1979,251
11-05-1979,251.5
10-05-1979,252.25
09-05-1979,247.95
08-05-1979,248.95
04-05-1979,248.45
03-05-1979,246.5
02-05-1979,246.3
01-05-1979,247.3
30-04-1979,245.3
27-04-1979,243.7
26-04-1979,242.2
25-04-1979,241.8
24-04-1979,239.7
23-04-1979,236.85
20-04-1979,236.4
19-04-1979,240.9
18-04-1979,233.2
17-04-1979,231.9
12-04-1979,233.95
11-04-1979,238.35
10-04-1979,239.75
09-04-1979,240.2
06-04-1979,239.75
05-04-1979,240.65
04-04-1979,239.75
03-04-1979,240
02-04-1979,239.7
30-03-1979,240.1
29-03-1979,241.5
28-03-1979,244.4
27-03-1979,244.35
26-03-1979,245.25
23-03-1979,242.5
22-03-1979,242.85
21-03-1979,239.9
20-03-1979,242.1
19-03-1979,242.25
16-03-1979,244
15-03-1979,240.1
14-03-1979,239.5
13-03-1979,239.1
12-03-1979,240
09-03-1979,241
08-03-1979,239.2
07-03-1979,242.25
06-03-1979,239.75
05-03-1979,238.15
02-03-1979,248
01-03-1979,248.8
28-02-1979,251.3
27-02-1979,247.9
26-02-1979,248.6
23-02-1979,251
22-02-1979,252.35
21-02-1979,250.75
20-02-1979,247
19-02-1979,248.1
16-02-1979,247.05
15-02-1979,247.75
14-02-1979,240.65
13-02-1979,240.6
12-02-1979,244.25
09-02-1979,246.75
08-02-1979,250.5
07-02-1979,251.6
06-02-1979,244.5
05-02-1979,243.1
02-02-1979,230.3
01-02-1979,229.35
31-01-1979,233.7
30-01-1979,233.5
29-01-1979,235.2
26-01-1979,235.45
25-01-1979,233.85
24-01-1979,236.1
23-01-1979,230
22-01-1979,235
19-01-1979,230.55
18-01-1979,231.75
17-01-1979,227.25
16-01-1979,220.65
15-01-1979,216.85
12-01-1979,217.6
11-01-1979,220.65
10-01-1979,220.7
09-01-1979,224
08-01-1979,223.1
05-01-1979,225.5
04-01-1979,223.15
03-01-1979,218.6
02-01-1979,226.8
29-12-1978,226
28-12-1978,220.65
27-12-1978,220.5
22-12-1978,215.1
21-12-1978,212.6
20-12-1978,216.6
19-12-1978,216.3
18-12-1978,212.9
15-12-1978,205.6
14-12-1978,204
13-12-1978,202.85
12-12-1978,201.9
11-12-1978,207
08-12-1978,202
07-12-1978,198.3
06-12-1978,196.25
05-12-1978,196.4
04-12-1978,199.25
01-12-1978,194.65
30-11-1978,193.4
29-11-1978,195.6
28-11-1978,196.15
27-11-1978,198.4
24-11-1978,202.7
23-11-1978,202.5
22-11-1978,199
21-11-1978,200.2
20-11-1978,198.85
17-11-1978,197.95
16-11-1978,196.3
15-11-1978,204.15
14-11-1978,211
13-11-1978,208.1
10-11-1978,206.25
09-11-1978,213.7
08-11-1978,218.8
07-11-1978,216.35
06-11-1978,210
03-11-1978,215.2
02-11-1978,221.5
01-11-1978,227.5
31-10-1978,242.6
30-10-1978,242.75
27-10-1978,234.5
26-10-1978,233.7
25-10-1978,230.9
24-10-1978,225.8
23-10-1978,226.75
20-10-1978,227.95
19-10-1978,225.65
18-10-1978,229
17-10-1978,227.75
16-10-1978,223.4
13-10-1978,224.5
12-10-1978,225.55
11-10-1978,226.3
10-10-1978,225.3
09-10-1978,222.45
06-10-1978,223.1
05-10-1978,222.7
04-10-1978,223.5
03-10-1978,221.4
02-10-1978,217.1
29-09-1978,217.1
28-09-1978,217.9
27-09-1978,214.8
26-09-1978,218.25
25-09-1978,218.4
22-09-1978,214.35
21-09-1978,215.65
20-09-1978,213.6
19-09-1978,211.45
18-09-1978,210
15-09-1978,212.15
14-09-1978,209.25
13-09-1978,209.7
12-09-1978,208
11-09-1978,205.65
08-09-1978,205.9
07-09-1978,210.5
06-09-1978,212
05-09-1978,209.45
04-09-1978,211.5
01-09-1978,208
31-08-1978,208.7
30-08-1978,204.8
29-08-1978,199.7
25-08-1978,198
24-08-1978,203
23-08-1978,200.2
22-08-1978,207.4
21-08-1978,204.9
18-08-1978,211.75
17-08-1978,209
16-08-1978,215.75
15-08-1978,213.2
14-08-1978,213.5
11-08-1978,211.15
10-08-1978,206.5
09-08-1978,207.95
08-08-1978,206.95
07-08-1978,204.05
04-08-1978,201.55
03-08-1978,202.2
02-08-1978,203.25
01-08-1978,205.1
31-07-1978,200.25
28-07-1978,201.3
27-07-1978,194.05
26-07-1978,194.3
25-07-1978,193.3
24-07-1978,195.2
21-07-1978,191.75
20-07-1978,188.4
19-07-1978,185.7
18-07-1978,184.85
17-07-1978,185.05
14-07-1978,186
13-07-1978,186.7
12-07-1978,186.3
11-07-1978,185.5
10-07-1978,186.05
07-07-1978,183.95
06-07-1978,182.75
05-07-1978,184.2
04-07-1978,184.4
03-07-1978,183.25
30-06-1978,183.05
29-06-1978,184.3
28-06-1978,185.35
27-06-1978,184.25
26-06-1978,185.25
23-06-1978,185.55
22-06-1978,185.3
21-06-1978,186.35
20-06-1978,186.5
19-06-1978,184.6
16-06-1978,184.6
15-06-1978,182.15
14-06-1978,183.7
13-06-1978,182.35
12-06-1978,180.55
09-06-1978,181.3
08-06-1978,182.6
07-06-1978,182.95
06-06-1978,181.05
05-06-1978,183.05
02-06-1978,184.75
01-06-1978,183
31-05-1978,184.15
30-05-1978,182.3
26-05-1978,179.45
25-05-1978,178.6
24-05-1978,179.4
23-05-1978,179.75
22-05-1978,179.2
19-05-1978,178.8
18-05-1978,177.9
17-05-1978,177.5
16-05-1978,175.8
15-05-1978,175.25
12-05-1978,174.7
11-05-1978,175.35
10-05-1978,173.95
09-05-1978,172.7
08-05-1978,172.2
05-05-1978,172.8
04-05-1978,173.3
03-05-1978,170.45
02-05-1978,168.9
28-04-1978,170.85
27-04-1978,169.9
26-04-1978,168.9
25-04-1978,167.65
24-04-1978,168.5
21-04-1978,170.9
20-04-1978,168.55
19-04-1978,174.65
18-04-1978,173.5
17-04-1978,174.3
14-04-1978,178.5
13-04-1978,178.6
12-04-1978,180
11-04-1978,179.6
10-04-1978,178.7
07-04-1978,179.1
06-04-1978,181
05-04-1978,178.4
04-04-1978,180.5
03-04-1978,183.4
31-03-1978,181.6
30-03-1978,179.75
29-03-1978,181.4
28-03-1978,183.8
23-03-1978,179.3
22-03-1978,179.35
21-03-1978,177.3
20-03-1978,181
17-03-1978,183.2
16-03-1978,184.25
15-03-1978,186.35
14-03-1978,188.05
13-03-1978,186.5
10-03-1978,185.9
09-03-1978,188.3
08-03-1978,190
07-03-1978,186.25
06-03-1978,184.4
03-03-1978,183.45
02-03-1978,184.25
01-03-1978,182.5
28-02-1978,182.25
27-02-1978,180.8
24-02-1978,180.75
23-02-1978,183.2
22-02-1978,181.15
21-02-1978,181.45
20-02-1978,182.25
17-02-1978,179.45
16-02-1978,179.35
15-02-1978,178.6
14-02-1978,177.4
13-02-1978,177
10-02-1978,174.6
09-02-1978,172.85
08-02-1978,174.7
07-02-1978,175.2
06-02-1978,175.6
03-02-1978,175.25
02-02-1978,174.85
01-02-1978,176.4
31-01-1978,175.75
30-01-1978,175.2
27-01-1978,176.4
26-01-1978,175.8
25-01-1978,177.5
24-01-1978,176.45
23-01-1978,175.2
20-01-1978,173.05
19-01-1978,173.45
18-01-1978,171.95
17-01-1978,172.95
16-01-1978,174.9
13-01-1978,172.45
12-01-1978,173.55
11-01-1978,172.15
10-01-1978,173.1
09-01-1978,170.25
06-01-1978,169.9
05-01-1978,165.7
04-01-1978,171.85
03-01-1978,169.2
30-12-1977,164.95
29-12-1977,166
28-12-1977,164.8
23-12-1977,
22-12-1977,159.4
21-12-1977,160.3
20-12-1977,159.5
19-12-1977,160.1
16-12-1977,160
15-12-1977,158.85
14-12-1977,160.1
13-12-1977,157.6
12-12-1977,158.8
09-12-1977,158.55
08-12-1977,160.9
07-12-1977,160.3
06-12-1977,159.85
05-12-1977,159.5
02-12-1977,158.75
01-12-1977,160.3
30-11-1977,160.05
29-11-1977,159.2
28-11-1977,161.6
25-11-1977,158
24-11-1977,158.9
23-11-1977,159.3
22-11-1977,156.15
21-11-1977,157.7
18-11-1977,160.85
17-11-1977,158.65
16-11-1977,160.25
15-11-1977,162.65
14-11-1977,165.2
11-11-1977,167.95
10-11-1977,166.9
09-11-1977,167.5
08-11-1977,164.8
07-11-1977,166.4
04-11-1977,165.9
03-11-1977,164.25
02-11-1977,161.5
01-11-1977,162.5
31-10-1977,161.5
28-10-1977,161.2
27-10-1977,160.15
26-10-1977,162.9
25-10-1977,162.85
24-10-1977,163.25
21-10-1977,161.2
20-10-1977,160.1
19-10-1977,161.6
18-10-1977,160.3
17-10-1977,160.2
14-10-1977,157.8
13-10-1977,157.95
12-10-1977,157.75
11-10-1977,156.85
10-10-1977,157.15
07-10-1977,153.95
06-10-1977,154
05-10-1977,155.05
04-10-1977,154.85
03-10-1977,155.45
30-09-1977,154.05
29-09-1977,153
28-09-1977,153.85
27-09-1977,152.7
26-09-1977,153
23-09-1977,150.9
22-09-1977,151.6
21-09-1977,151.3
20-09-1977,149.9
19-09-1977,149.75
16-09-1977,148.3
15-09-1977,147.9
14-09-1977,147.9
13-09-1977,147.5
12-09-1977,148.3
09-09-1977,147.45
08-09-1977,147.5
07-09-1977,147.65
06-09-1977,147.3
05-09-1977,147.85
02-09-1977,146.4
01-09-1977,145.43
31-08-1977,146
30-08-1977,146.15
26-08-1977,145
25-08-1977,144.2
24-08-1977,144.25
23-08-1977,143.4
22-08-1977,144.1
19-08-1977,144.5
18-08-1977,143.55
17-08-1977,143.7
16-08-1977,143.3
15-08-1977,144.15
12-08-1977,144.9
11-08-1977,145.35
10-08-1977,145.85
09-08-1977,146.5
08-08-1977,145.8
05-08-1977,145.45
04-08-1977,146.75
03-08-1977,146
02-08-1977,145.8
01-08-1977,144.2
29-07-1977,144.1
28-07-1977,144.35
27-07-1977,145.8
26-07-1977,145.65
25-07-1977,146.4
22-07-1977,144.7
21-07-1977,144
20-07-1977,144.9
19-07-1977,145.5
18-07-1977,143.55
15-07-1977,144.6
14-07-1977,143.85
13-07-1977,142.8
12-07-1977,141.8
11-07-1977,140.9
08-07-1977,142.05
07-07-1977,141.45
06-07-1977,140.55
05-07-1977,141.25
04-07-1977,140.5
01-07-1977,142.55
30-06-1977,143
29-06-1977,142.35
28-06-1977,143
27-06-1977,142.5
24-06-1977,140.8
23-06-1977,140.15
22-06-1977,139.45
21-06-1977,141.3
20-06-1977,139.85
17-06-1977,138.75
16-06-1977,139.85
15-06-1977,138.9
14-06-1977,137.1
13-06-1977,138.4
10-06-1977,140
09-06-1977,140.6
08-06-1977,142.3
03-06-1977,141.45
02-06-1977,141.95
01-06-1977,143.85
31-05-1977,142.95
30-05-1977,143.9
27-05-1977,144.4
26-05-1977,143.7
25-05-1977,144.75
24-05-1977,144.8
23-05-1977,146.5
20-05-1977,147.35
19-05-1977,146.85
18-05-1977,146.9
17-05-1977,147.8
16-05-1977,147.65
13-05-1977,148.15
12-05-1977,147.2
11-05-1977,147.7
10-05-1977,147.5
09-05-1977,147.3
06-05-1977,148.25
05-05-1977,146.95
04-05-1977,148.1
03-05-1977,148.25
02-05-1977,148.35
29-04-1977,147.25
28-04-1977,145.6
27-04-1977,147.5
26-04-1977,147.15
25-04-1977,148.75
22-04-1977,149.7
21-04-1977,148.1
20-04-1977,149.5
19-04-1977,150.45
18-04-1977,151
15-04-1977,150.65
14-04-1977,152.05
13-04-1977,152.2
12-04-1977,149.7
07-04-1977,148.7
06-04-1977,148.6
05-04-1977,148.65
04-04-1977,150.3
01-04-1977,148.3
31-03-1977,148.9
30-03-1977,149.45
29-03-1977,148.4
28-03-1977,150
25-03-1977,153.55
24-03-1977,152.75
23-03-1977,152.8
22-03-1977,150.4
21-03-1977,152
18-03-1977,150.05
17-03-1977,148.9
16-03-1977,147.5
15-03-1977,146.45
14-03-1977,145.75
11-03-1977,146.3
10-03-1977,147.05
09-03-1977,145.9
08-03-1977,148.25
07-03-1977,148.3
04-03-1977,145.4
03-03-1977,144.7
02-03-1977,145.05
01-03-1977,141.4
28-02-1977,142.75
25-02-1977,139.93
24-02-1977,141.25
23-02-1977,139.15
22-02-1977,138.1
21-02-1977,137.5
18-02-1977,136.6
17-02-1977,136.4
16-02-1977,135.9
15-02-1977,135.9
14-02-1977,136.45
11-02-1977,135
10-02-1977,135.85
09-02-1977,136.1
08-02-1977,134.7
07-02-1977,134.25
04-02-1977,132.45
03-02-1977,133
02-02-1977,132.1
01-02-1977,132.6
31-01-1977,132.3
28-01-1977,131.3
27-01-1977,132.3
26-01-1977,132.15
25-01-1977,133.5
24-01-1977,132.3
21-01-1977,132.2
20-01-1977,133.1
19-01-1977,132.7
18-01-1977,132.8
17-01-1977,131.57
14-01-1977,131.45
13-01-1977,132.2
12-01-1977,130.5
11-01-1977,129.75
10-01-1977,131
07-01-1977,132.8
06-01-1977,132.6
05-01-1977,133.05
04-01-1977,135.7
31-12-1976,134.5
30-12-1976,134.75
29-12-1976,134.25
24-12-1976,
23-12-1976,132.35
22-12-1976,133.6
21-12-1976,133.6
20-12-1976,132.35
17-12-1976,131.9
16-12-1976,134.4
15-12-1976,134.8
14-12-1976,134.6
13-12-1976,135.4
10-12-1976,137.65
09-12-1976,136.5
08-12-1976,135.65
07-12-1976,134.85
06-12-1976,134
03-12-1976,131.05
02-12-1976,130.85
01-12-1976,130.5
30-11-1976,130.25
29-11-1976,129.65
26-11-1976,130.25
25-11-1976,130.75
24-11-1976,130.75
23-11-1976,133.45
22-11-1976,133.9
19-11-1976,130.2
18-11-1976,128.65
17-11-1976,131.25
16-11-1976,133.2
15-11-1976,138.85
12-11-1976,135.6
11-11-1976,133.2
10-11-1976,136.25
09-11-1976,130.55
08-11-1976,131.5
05-11-1976,127
04-11-1976,124
03-11-1976,125.85
02-11-1976,122.5
01-11-1976,122.6
29-10-1976,123.15
28-10-1976,122.75
27-10-1976,117.85
26-10-1976,117.45
25-10-1976,115.85
22-10-1976,115.5
21-10-1976,116
20-10-1976,114.9
19-10-1976,115.4
18-10-1976,116.2
15-10-1976,115.7
14-10-1976,114.85
13-10-1976,114.65
12-10-1976,114.7
11-10-1976,114.5
08-10-1976,114
07-10-1976,115.5
06-10-1976,115.25
05-10-1976,114.45
04-10-1976,114.35
01-10-1976,116
30-09-1976,116
29-09-1976,116.2
28-09-1976,116.25
27-09-1976,118.9
24-09-1976,119.15
23-09-1976,117.75
22-09-1976,118
21-09-1976,119.9
20-09-1976,115.4
17-09-1976,119.5
16-09-1976,114
15-09-1976,111.25
14-09-1976,111.6
13-09-1976,114.4
10-09-1976,115.7
09-09-1976,112
08-09-1976,111.6
07-09-1976,110.75
06-09-1976,113.65
03-09-1976,107.4
02-09-1976,106.1
01-09-1976,105.7
31-08-1976,104
27-08-1976,104.2
26-08-1976,105
25-08-1976,103.5
24-08-1976,104.8
23-08-1976,106.6
20-08-1976,109
19-08-1976,109.45
18-08-1976,108.1
17-08-1976,112.15
16-08-1976,113.15
13-08-1976,113.4
12-08-1976,113.2
11-08-1976,113.55
10-08-1976,113.4
09-08-1976,112.7
06-08-1976,112.8
05-08-1976,112.6
04-08-1976,113.4
03-08-1976,111.6
02-08-1976,111.9
30-07-1976,112.5
29-07-1976,112.25
28-07-1976,114
27-07-1976,114.15
26-07-1976,113
23-07-1976,111
22-07-1976,111.75
21-07-1976,113
20-07-1976,107.75
19-07-1976,114.15
16-07-1976,117.85
15-07-1976,121.4
14-07-1976,122.2
13-07-1976,122.25
12-07-1976,121.85
09-07-1976,122.5
08-07-1976,123.1
07-07-1976,123.3
06-07-1976,123.3
05-07-1976,123.15
02-07-1976,123.25
01-07-1976,122.9
30-06-1976,123.8
29-06-1976,123.7
28-06-1976,123.9
25-06-1976,124.85
24-06-1976,124.5
23-06-1976,124.7
22-06-1976,125.2
21-06-1976,125.8
18-06-1976,125.85
17-06-1976,125.8
16-06-1976,125
15-06-1976,125.7
14-06-1976,125.8
11-06-1976,125.5
10-06-1976,126.65
09-06-1976,127
08-06-1976,127.4
07-06-1976,127.1
04-06-1976,126.6
03-06-1976,127.2
02-06-1976,126.9
01-06-1976,126.65
28-05-1976,125.5
27-05-1976,126.2
26-05-1976,125.75
25-05-1976,124.5
24-05-1976,125.2
21-05-1976,125.8
20-05-1976,125.65
19-05-1976,126.8
18-05-1976,127.5
17-05-1976,127.7
14-05-1976,127.7
13-05-1976,127.7
12-05-1976,127.9
11-05-1976,127.85
10-05-1976,128.45
07-05-1976,128.25
06-05-1976,126.9
05-05-1976,127.25
04-05-1976,127.75
03-05-1976,128.35
30-04-1976,128.4
29-04-1976,127.9
28-04-1976,128
27-04-1976,128.7
26-04-1976,127.8
23-04-1976,127.4
22-04-1976,127.3
21-04-1976,127.25
20-04-1976,127.85
15-04-1976,127.75
14-04-1976,127.7
13-04-1976,128.1
12-04-1976,127.2
09-04-1976,127.7
08-04-1976,128.2
07-04-1976,127.7
06-04-1976,128.3
05-04-1976,127.25
02-04-1976,129.1
01-04-1976,129.2
31-03-1976,129.6
30-03-1976,128.7
29-03-1976,130.1
26-03-1976,131.8
25-03-1976,132.7
24-03-1976,133.6
23-03-1976,133.1
22-03-1976,133.75
19-03-1976,133.6
18-03-1976,134.25
17-03-1976,133.35
16-03-1976,132.5
15-03-1976,133.8
12-03-1976,133.35
11-03-1976,133.65
10-03-1976,133.9
09-03-1976,132.9
08-03-1976,132.75
05-03-1976,133.7
04-03-1976,132.25
03-03-1976,132.25
02-03-1976,131.4
01-03-1976,132.3
27-02-1976,132.3
26-02-1976,132.2
25-02-1976,133.4
24-02-1976,132.45
23-02-1976,131.65
20-02-1976,131.75
19-02-1976,131
18-02-1976,131.2
17-02-1976,130.15
16-02-1976,131.25
13-02-1976,131.1
12-02-1976,131.3
11-02-1976,130.85
10-02-1976,129.5
09-02-1976,130.1
06-02-1976,130.6
05-02-1976,128.75
04-02-1976,129.75
03-02-1976,131.7
02-02-1976,130.4
30-01-1976,128.15
29-01-1976,128.6
28-01-1976,128.1
27-01-1976,126.25
26-01-1976,125.65
23-01-1976,129
22-01-1976,126.15
21-01-1976,124.9
20-01-1976,124.6
19-01-1976,128.9
16-01-1976,130.8
15-01-1976,132.5
14-01-1976,130.35
13-01-1976,132
12-01-1976,136.65
09-01-1976,136.55
08-01-1976,135.8
07-01-1976,138.35
06-01-1976,139
05-01-1976,138.6
02-01-1976,140.35
31-12-1975,140.25
30-12-1975,140.75
29-12-1975,141.75
24-12-1975,
23-12-1975,140.8
22-12-1975,142.4
19-12-1975,139.1
18-12-1975,138.9
17-12-1975,138.85
16-12-1975,138.8
15-12-1975,138.15
12-12-1975,138.7
11-12-1975,140.2
10-12-1975,139.4
09-12-1975,137.25
08-12-1975,137.25
05-12-1975,138
04-12-1975,138.85
03-12-1975,139.45
02-12-1975,139.3
01-12-1975,137.9
28-11-1975,138.15
27-11-1975,139
26-11-1975,140.6
25-11-1975,141.4
24-11-1975,140.6
21-11-1975,141.35
20-11-1975,142.4
19-11-1975,141.75
18-11-1975,139.25
17-11-1975,142
14-11-1975,142
13-11-1975,143.85
12-11-1975,143.85
11-11-1975,144.25
10-11-1975,144.2
07-11-1975,144.6
06-11-1975,145.9
05-11-1975,145.9
04-11-1975,144
03-11-1975,143.25
31-10-1975,142.9
30-10-1975,143.75
29-10-1975,142.75
28-10-1975,142.7
27-10-1975,142.9
24-10-1975,143.5
23-10-1975,144.15
22-10-1975,144.5
21-10-1975,146.25
20-10-1975,144.75
17-10-1975,144.9
16-10-1975,143.25
15-10-1975,142.75
14-10-1975,140.5
13-10-1975,142
10-10-1975,142.25
09-10-1975,140
08-10-1975,139.3
07-10-1975,142.5
06-10-1975,140.75
03-10-1975,138.9
02-10-1975,144.65
01-10-1975,143.5
30-09-1975,141.25
29-09-1975,139.25
26-09-1975,136.3
25-09-1975,134.5
24-09-1975,132.75
23-09-1975,128.75
22-09-1975,136.6
19-09-1975,135.5
18-09-1975,139.5
17-09-1975,142.9
16-09-1975,147.1
15-09-1975,148.25
12-09-1975,148
11-09-1975,147.65
10-09-1975,149.9
09-09-1975,148.5
08-09-1975,152.25
05-09-1975,153.25
04-09-1975,153.25
03-09-1975,150.35
02-09-1975,149.25
01-09-1975,155
29-08-1975,159.8
28-08-1975,161.9
27-08-1975,161.4
26-08-1975,161.85
22-08-1975,161.95
21-08-1975,161.9
20-08-1975,162.7
19-08-1975,161.35
18-08-1975,161.7
15-08-1975,162.1
14-08-1975,161.8
13-08-1975,162.3
12-08-1975,163.5
11-08-1975,161.9
08-08-1975,164.35
07-08-1975,165.3
06-08-1975,164.85
05-08-1975,166.05
04-08-1975,166.5
01-08-1975,166.75
31-07-1975,166.7
30-07-1975,167.25
29-07-1975,168.4
28-07-1975,167
25-07-1975,166.25
24-07-1975,164.85
23-07-1975,164.25
22-07-1975,165.25
21-07-1975,164.25
